-1.947397905982905897e+01,-3.659623332167831755e+00,nan,nan,nan,-5.441353846153845097e+01,-2.131133174208144254e+01,-1.654119471153846499e+00,nan,nan,-6.626509423076923611e+01,-3.737161999999999296e+01,-8.197888461538463289e+00,nan,nan,nan,-1.189815224358974035e+02,-3.084972810989010128e+01,-8.002413569230768076e+00,nan,nan,nan,-6.840965054945054025e-01,7.252738461538461578e-01,nan,nan,nan
-1.565885876068375815e+01,-3.750721562937063158e+00,nan,nan,nan,-5.323098205128204796e+01,-2.425096576689976402e+01,-1.680312307692307439e+00,nan,nan,-6.087039615384615132e+01,-3.202305738045737371e+01,-7.328389202279201875e+00,nan,nan,nan,-1.072726538461538581e+02,-2.997735274725275190e+01,-8.021453630769229903e+00,nan,nan,nan,-2.898723626373624906e-01,1.011064945054944930e+00,nan,nan,nan
-2.085030085470085126e+01,-3.519144650349649961e+00,nan,nan,nan,-5.124999853479854295e+01,-1.651726296037295683e+01,-1.936052836538461497e+00,nan,nan,-6.081525769230768930e+01,-3.677327329059828287e+01,-7.143501225071225313e+00,nan,nan,nan,-1.249117115384615033e+02,-2.995164382417581805e+01,-6.585615295384615209e+00,nan,nan,nan,-5.147586813186812993e-01,1.078533296703296562e+00,nan,nan,nan
-1.472134230769230534e+01,-3.729640769230768260e+00,nan,nan,nan,-4.301303706959706830e+01,-1.775359407925407851e+01,-2.016123846153845545e+00,nan,nan,-6.416769230769230603e+01,-3.813484705128205121e+01,-7.259688062678062437e+00,nan,nan,nan,-1.009044262820512614e+02,-3.312070410989010583e+01,-7.002400476923075878e+00,nan,nan,nan,-1.238753296703297563e-01,8.331793406593405171e-01,nan,nan,nan
-1.828154743589743347e+01,-2.876090944055943233e+00,nan,nan,nan,-6.329587362637361281e+01,-1.812354102564102831e+01,-1.648615576923076587e+00,nan,nan,-6.738101153846153579e+01,-3.119790948717947998e+01,-7.574860997150994812e+00,nan,nan,nan,-1.068093365384615367e+02,-3.492313824175824521e+01,-7.688909098461538250e+00,nan,nan,nan,-2.389042307692308409e-01,9.404316483516482750e-01,nan,nan,nan
