-4.338805823529411597e-03
-2.377345904761904612e-03
nan
nan
nan
6.238464285714288371e-04
-3.514945757575757990e-03
-1.203738431249999890e-03
nan
nan
-1.573131300000000024e-02
-1.921082537837837806e-02
-6.119154666666666229e-03
nan
nan
nan
-1.630083283333333063e-02
-1.313654628571428451e-02
-5.676046399999999832e-03
nan
nan
nan
-3.031465571428572001e-04
-3.921795714285714399e-04
nan
nan
nan
